* c:\users\pranav\desktop\esim\esim_mixed_signal_ajay_pranav\esim_mixed_signal_ajay_pranav.cir
Transient Analysis  Sat Oct 08 23:04:51  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
122	1.152800e+00	-1.62283e-15	-1.62286e-15	-8.33723e-09	
123	1.162800e+00	-1.52904e-15	-1.52933e-15	-1.57241e-08	
124	1.172800e+00	-1.43017e-15	-1.43049e-15	-2.79590e-08	
125	1.182800e+00	-1.32832e-15	-1.32890e-15	-4.68644e-08	
126	1.192800e+00	-1.22450e-15	-1.22526e-15	-7.42555e-08	
127	1.202800e+00	-1.12019e-15	-1.12141e-15	-1.11734e-07	
128	1.212800e+00	-1.01574e-15	-1.01717e-15	-1.60525e-07	
129	1.222800e+00	-9.11921e-16	-9.14036e-16	-2.21341e-07	
130	1.232800e+00	-8.08336e-16	-8.10796e-16	-2.94258e-07	
131	1.242800e+00	-7.05353e-16	-7.08609e-16	-3.78564e-07	
132	1.252800e+00	-6.02224e-16	-6.05838e-16	-4.72624e-07	
133	1.262800e+00	-4.98913e-16	-5.03426e-16	-5.73755e-07	
134	1.272800e+00	-3.94758e-16	-3.99711e-16	-6.78201e-07	
135	1.282800e+00	-2.89745e-16	-2.95418e-16	-7.81210e-07	
136	1.292800e+00	-1.83209e-16	-1.89217e-16	-8.77274e-07	
137	1.302800e+00	-7.53269e-17	-8.17942e-17	-9.60525e-07	
138	1.312800e+00	3.436539e-17	2.793638e-17	-1.02526e-06	
139	1.322800e+00	1.456921e-16	1.392223e-16	-1.06652e-06	
140	1.332800e+00	2.590641e-16	2.531938e-16	-1.08070e-06	
141	1.342800e+00	3.743644e-16	3.689848e-16	-1.06599e-06	
142	1.352800e+00	4.924200e-16	4.879932e-16	-1.02266e-06	
143	1.362800e+00	6.132356e-16	6.098186e-16	-9.53174e-07	
144	1.372800e+00	7.380844e-16	7.358592e-16	-8.61918e-07	
145	1.382800e+00	8.672457e-16	8.663238e-16	-7.54824e-07	
146	1.392800e+00	1.002196e-15	1.002309e-15	-6.38747e-07	
147	1.402800e+00	1.142808e-15	1.144334e-15	-5.20770e-07	
148	1.412800e+00	1.290541e-15	1.292860e-15	-4.07510e-07	
149	1.422800e+00	1.444208e-15	1.447571e-15	-3.04526e-07	
150	1.432800e+00	1.603935e-15	1.607875e-15	-2.15899e-07	
151	1.442800e+00	1.766829e-15	1.771454e-15	-1.44009e-07	
152	1.452800e+00	1.930921e-15	1.935716e-15	-8.95789e-08	
153	1.462800e+00	2.088693e-15	2.093990e-15	-5.13064e-08	
154	1.472800e+00	2.235905e-15	2.240950e-15	-2.68688e-08	
155	1.482800e+00	2.363605e-15	2.369164e-15	-1.28379e-08	
156	1.492800e+00	2.467331e-15	2.472146e-15	-5.63058e-09	
157	1.502800e+00	2.541441e-15	2.546663e-15	-2.30946e-09	
158	1.512800e+00	2.585876e-15	2.590103e-15	-9.04935e-10	
159	1.522800e+00	2.600496e-15	2.604931e-15	-3.47492e-10	
160	1.532800e+00	2.589669e-15	2.593085e-15	-1.34381e-10	
161	1.542800e+00	2.556008e-15	2.559526e-15	-5.40591e-11	
162	1.552800e+00	2.504810e-15	2.507200e-15	-2.36502e-11	
163	1.562800e+00	2.437682e-15	2.440379e-15	-1.19242e-11	
164	1.572800e+00	2.359405e-15	2.361071e-15	-7.27276e-12	
165	1.582800e+00	2.270613e-15	2.272526e-15	-5.36195e-12	
166	1.592800e+00	2.174550e-15	2.175616e-15	-4.54540e-12	
167	1.602800e+00	2.071115e-15	2.072647e-15	-4.18143e-12	
168	1.612800e+00	1.963591e-15	1.964191e-15	-4.01183e-12	
169	1.622800e+00	1.850454e-15	1.851487e-15	-3.92920e-12	
170	1.632800e+00	1.735038e-15	1.735476e-15	-3.88692e-12	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	1.642800e+00	1.615660e-15	1.616379e-15	-3.86433e-12	
172	1.652800e+00	1.495115e-15	1.495394e-15	-3.85158e-12	
173	1.662800e+00	1.372039e-15	1.372570e-15	-3.84409e-12	
174	1.672800e+00	1.248231e-15	1.248430e-15	-3.83944e-12	
175	1.682800e+00	1.123272e-15	1.123596e-15	-3.83636e-12	
176	1.692800e+00	9.981788e-16	9.984098e-16	-3.83425e-12	
177	1.702800e+00	8.726782e-16	8.728139e-16	-3.83276e-12	
178	1.712800e+00	7.476288e-16	7.478284e-16	-3.83155e-12	
179	1.722800e+00	6.229637e-16	6.230336e-16	-3.83073e-12	
180	1.732800e+00	4.992635e-16	4.994125e-16	-3.82999e-12	
181	1.742800e+00	3.766286e-16	3.767055e-16	-3.82945e-12	
182	1.752800e+00	2.555502e-16	2.556046e-16	-3.82900e-12	
183	1.762800e+00	1.360343e-16	1.361430e-16	-3.82860e-12	
184	1.772800e+00	1.869308e-17	1.873275e-17	-3.82823e-12	
185	1.782800e+00	-9.65191e-17	-9.64877e-17	-3.82798e-12	
186	1.792800e+00	-2.09220e-16	-2.09117e-16	-3.82777e-12	
187	1.802800e+00	-3.19232e-16	-3.19303e-16	-3.82761e-12	
188	1.812800e+00	-4.26415e-16	-4.26268e-16	-3.82749e-12	
189	1.822800e+00	-5.30646e-16	-5.30800e-16	-3.82744e-12	
190	1.832800e+00	-6.31837e-16	-6.31609e-16	-3.82744e-12	
191	1.842800e+00	-7.29991e-16	-7.30148e-16	-3.82750e-12	
192	1.852800e+00	-8.25049e-16	-8.24871e-16	-3.82754e-12	
193	1.862800e+00	-9.16921e-16	-9.17093e-16	-3.82771e-12	
194	1.872800e+00	-1.00589e-15	-1.00571e-15	-3.82793e-12	
195	1.882800e+00	-1.09177e-15	-1.09192e-15	-3.82818e-12	
196	1.892800e+00	-1.17466e-15	-1.17455e-15	-3.82856e-12	
197	1.902800e+00	-1.25471e-15	-1.25474e-15	-3.82903e-12	
198	1.912800e+00	-1.33175e-15	-1.33172e-15	-3.82963e-12	
199	1.922800e+00	-1.40596e-15	-1.40600e-15	-3.83050e-12	
200	1.932800e+00	-1.47723e-15	-1.47715e-15	-3.83168e-12	
201	1.942800e+00	-1.54554e-15	-1.54561e-15	-3.83336e-12	
202	1.952800e+00	-1.61071e-15	-1.61068e-15	-3.83592e-12	
203	1.962800e+00	-1.67285e-15	-1.67285e-15	-3.83988e-12	
204	1.972800e+00	-1.73139e-15	-1.73135e-15	-3.84651e-12	
205	1.982800e+00	-1.78644e-15	-1.78647e-15	-3.85798e-12	
206	1.992800e+00	-1.83732e-15	-1.83728e-15	-3.87863e-12	
207	2.002800e+00	-1.88395e-15	-1.88402e-15	-3.91755e-12	
208	2.012800e+00	-1.92545e-15	-1.92540e-15	-3.99373e-12	
209	2.022800e+00	-1.96171e-15	-1.96168e-15	-4.14820e-12	
210	2.032800e+00	-1.99136e-15	-1.99146e-15	-4.47187e-12	
211	2.042800e+00	-2.01471e-15	-2.01459e-15	-5.17096e-12	
212	2.052800e+00	-2.02963e-15	-2.02973e-15	-6.72011e-12	
213	2.062800e+00	-2.03677e-15	-2.03667e-15	-1.02279e-11	
214	2.072800e+00	-2.03381e-15	-2.03390e-15	-1.82988e-11	
215	2.082800e+00	-2.02132e-15	-2.02126e-15	-3.70484e-11	
216	2.092800e+00	-1.99747e-15	-1.99752e-15	-8.06956e-11	
217	2.102800e+00	-1.96264e-15	-1.96259e-15	-1.81624e-10	
218	2.112800e+00	-1.91577e-15	-1.91586e-15	-4.11155e-10	
219	2.122800e+00	-1.85793e-15	-1.85789e-15	-9.18919e-10	
220	2.132800e+00	-1.78873e-15	-1.78882e-15	-1.99893e-09	
221	2.142800e+00	-1.71019e-15	-1.71017e-15	-4.18251e-09	
222	2.152800e+00	-1.62269e-15	-1.62289e-15	-8.33725e-09	
223	2.162800e+00	-1.52917e-15	-1.52928e-15	-1.57241e-08	
224	2.172800e+00	-1.43007e-15	-1.43054e-15	-2.79591e-08	
225	2.182800e+00	-1.32842e-15	-1.32886e-15	-4.68644e-08	
226	2.192800e+00	-1.22437e-15	-1.22530e-15	-7.42556e-08	
227	2.202800e+00	-1.12031e-15	-1.12136e-15	-1.11735e-07	
228	2.212800e+00	-1.01564e-15	-1.01724e-15	-1.60525e-07	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	2.222800e+00	-9.11992e-16	-9.13959e-16	-2.21342e-07	
230	2.232800e+00	-8.08280e-16	-8.10876e-16	-2.94258e-07	
231	2.242800e+00	-7.05420e-16	-7.08543e-16	-3.78565e-07	
232	2.252800e+00	-6.02132e-16	-6.05885e-16	-4.72624e-07	
233	2.262800e+00	-4.99008e-16	-5.03371e-16	-5.73756e-07	
234	2.272800e+00	-3.94690e-16	-3.99748e-16	-6.78201e-07	
235	2.282800e+00	-2.89781e-16	-2.95396e-16	-7.81210e-07	
236	2.292800e+00	-1.83171e-16	-1.89259e-16	-8.77274e-07	
237	2.302800e+00	-7.53842e-17	-8.17613e-17	-9.60525e-07	
238	2.312800e+00	3.441650e-17	2.791437e-17	-1.02526e-06	
239	2.322800e+00	1.456559e-16	1.392354e-16	-1.06652e-06	
240	2.332800e+00	2.590742e-16	2.532003e-16	-1.08070e-06	
241	2.342800e+00	3.743721e-16	3.689568e-16	-1.06599e-06	
242	2.352800e+00	4.924164e-16	4.880314e-16	-1.02266e-06	
243	2.362800e+00	6.132408e-16	6.097733e-16	-9.53175e-07	
244	2.372800e+00	7.380726e-16	7.359270e-16	-8.61919e-07	
245	2.382800e+00	8.672742e-16	8.662175e-16	-7.54825e-07	
246	2.392800e+00	1.002167e-15	1.002433e-15	-6.38748e-07	
247	2.402800e+00	1.142792e-15	1.144219e-15	-5.20770e-07	
248	2.412800e+00	1.290561e-15	1.292964e-15	-4.07510e-07	
249	2.422800e+00	1.444216e-15	1.447491e-15	-3.04526e-07	
250	2.432800e+00	1.603928e-15	1.607956e-15	-2.15900e-07	
251	2.442800e+00	1.766847e-15	1.771357e-15	-1.44009e-07	
252	2.452800e+00	1.930888e-15	1.935841e-15	-8.95789e-08	
253	2.462800e+00	2.088726e-15	2.093863e-15	-5.13064e-08	
254	2.472800e+00	2.235861e-15	2.241046e-15	-2.68688e-08	
255	2.482800e+00	2.363682e-15	2.369052e-15	-1.28379e-08	
256	2.492800e+00	2.467242e-15	2.472256e-15	-5.63059e-09	
257	2.502800e+00	2.541525e-15	2.546581e-15	-2.30946e-09	
258	2.512800e+00	2.585823e-15	2.590182e-15	-9.04935e-10	
259	2.522800e+00	2.600479e-15	2.604823e-15	-3.47492e-10	
260	2.532800e+00	2.589736e-15	2.593235e-15	-1.34381e-10	
261	2.542800e+00	2.555936e-15	2.559392e-15	-5.40591e-11	
262	2.552800e+00	2.504831e-15	2.507335e-15	-2.36502e-11	
263	2.562800e+00	2.437709e-15	2.440253e-15	-1.19242e-11	
264	2.572800e+00	2.359367e-15	2.361187e-15	-7.27273e-12	
265	2.582800e+00	2.270633e-15	2.272395e-15	-5.36193e-12	
266	2.592800e+00	2.174504e-15	2.175765e-15	-4.54538e-12	
267	2.602800e+00	2.071216e-15	2.072452e-15	-4.18138e-12	
268	2.612800e+00	1.963499e-15	1.964368e-15	-4.01180e-12	
269	2.622800e+00	1.850521e-15	1.851372e-15	-3.92914e-12	
270	2.632800e+00	1.734953e-15	1.735593e-15	-3.88689e-12	
271	2.642800e+00	1.615758e-15	1.616226e-15	-3.86433e-12	
272	2.652800e+00	1.495011e-15	1.495579e-15	-3.85162e-12	
273	2.662800e+00	1.372113e-15	1.372374e-15	-3.84405e-12	
274	2.672800e+00	1.248193e-15	1.248608e-15	-3.83943e-12	
275	2.682800e+00	1.123330e-15	1.123425e-15	-3.83635e-12	
276	2.692800e+00	9.980977e-16	9.985940e-16	-3.83422e-12	
277	2.702800e+00	8.727550e-16	8.726038e-16	-3.83275e-12	
278	2.712800e+00	7.475800e-16	7.480296e-16	-3.83153e-12	
279	2.722800e+00	6.229958e-16	6.228372e-16	-3.83071e-12	
280	2.732800e+00	4.992365e-16	4.996149e-16	-3.83002e-12	
281	2.742800e+00	3.766678e-16	3.765098e-16	-3.82940e-12	
282	2.752800e+00	2.554874e-16	2.557875e-16	-3.82901e-12	
283	2.762800e+00	1.360750e-16	1.359803e-16	-3.82858e-12	
284	2.772800e+00	1.869870e-17	1.887042e-17	-3.82823e-12	
285	2.782800e+00	-9.65134e-17	-9.65796e-17	-3.82799e-12	
286	2.792800e+00	-2.09215e-16	-2.09068e-16	-3.82775e-12	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	2.802800e+00	-3.19283e-16	-3.19295e-16	-3.82763e-12	
288	2.812800e+00	-4.26311e-16	-4.26315e-16	-3.82751e-12	
289	2.822800e+00	-5.30795e-16	-5.30722e-16	-3.82743e-12	
290	2.832800e+00	-6.31753e-16	-6.31707e-16	-3.82747e-12	
291	2.842800e+00	-7.30000e-16	-7.30099e-16	-3.82747e-12	
292	2.852800e+00	-8.25045e-16	-8.24878e-16	-3.82754e-12	
293	2.862800e+00	-9.16927e-16	-9.17065e-16	-3.82769e-12	
294	2.872800e+00	-1.00593e-15	-1.00575e-15	-3.82793e-12	
295	2.882800e+00	-1.09170e-15	-1.09190e-15	-3.82818e-12	
296	2.892800e+00	-1.17471e-15	-1.17452e-15	-3.82857e-12	
297	2.902800e+00	-1.25469e-15	-1.25481e-15	-3.82901e-12	
298	2.912800e+00	-1.33172e-15	-1.33163e-15	-3.82963e-12	
299	2.922800e+00	-1.40603e-15	-1.40610e-15	-3.83048e-12	
300	2.932800e+00	-1.47716e-15	-1.47707e-15	-3.83168e-12	
301	2.942800e+00	-1.54563e-15	-1.54569e-15	-3.83334e-12	
302	2.952800e+00	-1.61059e-15	-1.61057e-15	-3.83591e-12	
303	2.962800e+00	-1.67301e-15	-1.67296e-15	-3.83991e-12	
304	2.972800e+00	-1.73122e-15	-1.73130e-15	-3.84646e-12	
305	2.982800e+00	-1.78660e-15	-1.78651e-15	-3.85795e-12	
306	2.992800e+00	-1.83714e-15	-1.83723e-15	-3.87865e-12	
307	3.002800e+00	-1.88413e-15	-1.88404e-15	-3.91755e-12	
308	3.012800e+00	-1.92529e-15	-1.92537e-15	-3.99373e-12	
309	3.022800e+00	-1.96185e-15	-1.96173e-15	-4.14816e-12	
310	3.032800e+00	-1.99124e-15	-1.99139e-15	-4.47189e-12	
311	3.042800e+00	-2.01481e-15	-2.01466e-15	-5.17095e-12	
312	3.052800e+00	-2.02954e-15	-2.02967e-15	-6.72010e-12	
313	3.062800e+00	-2.03685e-15	-2.03673e-15	-1.02278e-11	
314	3.072800e+00	-2.03372e-15	-2.03381e-15	-1.82989e-11	
315	3.082800e+00	-2.02143e-15	-2.02133e-15	-3.70485e-11	
316	3.092800e+00	-1.99736e-15	-1.99746e-15	-8.06958e-11	
317	3.102800e+00	-1.96274e-15	-1.96266e-15	-1.81624e-10	
318	3.112800e+00	-1.91569e-15	-1.91579e-15	-4.11155e-10	
319	3.122800e+00	-1.85802e-15	-1.85795e-15	-9.18920e-10	
320	3.132800e+00	-1.78865e-15	-1.78875e-15	-1.99893e-09	
321	3.142800e+00	-1.71023e-15	-1.71023e-15	-4.18251e-09	
322	3.152800e+00	-1.62267e-15	-1.62284e-15	-8.33724e-09	
323	3.162800e+00	-1.52919e-15	-1.52935e-15	-1.57241e-08	
324	3.172800e+00	-1.43004e-15	-1.43044e-15	-2.79591e-08	
325	3.182800e+00	-1.32846e-15	-1.32896e-15	-4.68644e-08	
326	3.192800e+00	-1.22434e-15	-1.22522e-15	-7.42556e-08	
327	3.202800e+00	-1.12037e-15	-1.12142e-15	-1.11735e-07	
328	3.212800e+00	-1.01557e-15	-1.01720e-15	-1.60525e-07	
329	3.222800e+00	-9.12064e-16	-9.14007e-16	-2.21342e-07	
330	3.232800e+00	-8.08212e-16	-8.10800e-16	-2.94258e-07	
331	3.242800e+00	-7.05500e-16	-7.08614e-16	-3.78565e-07	
332	3.252800e+00	-6.02048e-16	-6.05820e-16	-4.72625e-07	
333	3.262800e+00	-4.99084e-16	-5.03463e-16	-5.73757e-07	
334	3.272800e+00	-3.94596e-16	-3.99638e-16	-6.78202e-07	
335	3.282800e+00	-2.89914e-16	-2.95498e-16	-7.81211e-07	
336	3.292800e+00	-1.83059e-16	-1.89152e-16	-8.77275e-07	
337	3.302800e+00	-7.54715e-17	-8.18547e-17	-9.60526e-07	
338	3.312800e+00	3.450977e-17	2.797562e-17	-1.02526e-06	
339	3.322800e+00	1.455733e-16	1.391952e-16	-1.06652e-06	
340	3.332800e+00	2.591632e-16	2.532119e-16	-1.08070e-06	
341	3.342800e+00	3.742656e-16	3.689599e-16	-1.06599e-06	
342	3.352800e+00	4.925146e-16	4.880260e-16	-1.02267e-06	
343	3.362800e+00	6.131576e-16	6.097895e-16	-9.53176e-07	
344	3.372800e+00	7.381336e-16	7.359127e-16	-8.61920e-07	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	3.382800e+00	8.672332e-16	8.662330e-16	-7.54826e-07	
346	3.392800e+00	1.002190e-15	1.002421e-15	-6.38748e-07	
347	3.402800e+00	1.142798e-15	1.144225e-15	-5.20771e-07	
348	3.412800e+00	1.290539e-15	1.292976e-15	-4.07510e-07	
349	3.422800e+00	1.444248e-15	1.447472e-15	-3.04526e-07	
350	3.432800e+00	1.603861e-15	1.607964e-15	-2.15900e-07	
351	3.442800e+00	1.766909e-15	1.771387e-15	-1.44009e-07	
352	3.452800e+00	1.930855e-15	1.935768e-15	-8.95789e-08	
353	3.462800e+00	2.088758e-15	2.093942e-15	-5.13064e-08	
354	3.472800e+00	2.235828e-15	2.240998e-15	-2.68688e-08	
355	3.482800e+00	2.363683e-15	2.369065e-15	-1.28379e-08	
356	3.492800e+00	2.467282e-15	2.472284e-15	-5.63058e-09	
357	3.502800e+00	2.541493e-15	2.546534e-15	-2.30946e-09	
358	3.512800e+00	2.585839e-15	2.590207e-15	-9.04935e-10	
359	3.522800e+00	2.600508e-15	2.604803e-15	-3.47492e-10	
360	3.532800e+00	2.589655e-15	2.593226e-15	-1.34381e-10	
361	3.542800e+00	2.556024e-15	2.559430e-15	-5.40591e-11	
362	3.552800e+00	2.504791e-15	2.507301e-15	-2.36502e-11	
